Title,Ratings,Raters,Directors,Writers,Actors,Country,Language,Date,Budget,Openning Weekend,Gross USA,cumulative worldwide,Studios,Durations,Romance,Horror,Music,Fantasy,Mystery,Sci-Fi,Biography,Family,Drama,Sport,History,Thriller,Animation,Adventure,Crime,Musical,Western,War,Action,Comedy,Year,Month
12 Strong,6.6,66887.0,Nicolai Fuglsig,Ted Tally,"['Chris Hemsworth', 'Michael Shannon', 'Michael Peña']",USA,English,2018-03-08,35000000.0,15815025.0,45819713.0,67450815.0,"['Alcon Entertainment', 'Black Label Media', 'Jerry Bruckheimer Films']",130.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2018.0,3.0
Ma,5.6,38272.0,Tate Taylor,Scotty Landes,"['Octavia Spencer', 'Diana Silvers', 'Juliette Lewis']",USA,English,2019-08-22,5000000.0,18099805.0,45896028.0,61105744.0,"['Blumhouse Productions', 'Dentsu', 'Fuji Television Network']",99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2019.0,8.0
The Wretched,5.8,9779.0,"Brett Pierce, Drew T. Pierce",Brett Pierce,"['John-Paul Howard', 'Piper Curda', 'Jamison Jones']",USA,English,2020-07-09,40000000.0,65908.0,1814193.0,4344913.0,['Cailleach Productions'],95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2020.0,7.0
The Secret Life of Pets 2,6.5,48523.0,"Chris Renaud, Jonathan del Val (co-director) (as Jonathan Del Val)",Brian Lynch,"['Patton Oswalt', 'Kevin Hart', 'Harrison Ford']",USA,English,2019-06-20,80000000.0,46652680.0,158874395.0,430051293.0,"['Universal Pictures', 'Illumination Entertainment', 'Dentsu']",86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2019.0,6.0
The Lake House,6.8,139387.0,Alejandro Agresti,David Auburn,"['Keanu Reeves', 'Sandra Bullock', 'Christopher Plummer']",USA,English,2006-07-13,40000000.0,13616196.0,52330111.0,114830111.0,"['Warner Bros.', 'Village Roadshow Pictures', 'Vertigo Entertainment']",99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006.0,7.0
Perfume: The Story of a Murderer,7.5,233588.0,Tom Tykwer,Andrew Birkin,"['Ben Whishaw', 'Dustin Hoffman', 'Alan Rickman']",Germany,English,2007-02-01,60000000.0,37079.0,2223293.0,135039924.0,"['DreamWorks', 'Constantin Film', 'Bernd Eichinger Productions']",147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,2.0
Harriet,6.6,18884.0,Kasi Lemmons,Gregory Allen Howard,"['Cynthia Erivo', 'Janelle Monáe', 'Leslie Odom Jr.']",China,English,2019-11-01,17000000.0,11676720.0,43082155.0,43347017.0,"['Martin Chase Productions', 'New Balloon', 'Perfect World Pictures']",125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,11.0
Fences,7.2,97028.0,Denzel Washington,August Wilson,"['Denzel Washington', 'Viola Davis', 'Stephen McKinley Henderson']",USA,English,2016-12-25,24000000.0,129462.0,57682904.0,64414761.0,"['BRON Studios', 'Escape Artists', 'MACRO']",139.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,12.0
Bad Boys II,6.6,230275.0,Michael Bay,George Gallo,"['Will Smith', 'Martin Lawrence', 'Gabrielle Union']",USA,English,2003-09-18,130000000.0,46522560.0,138608444.0,273339556.0,"['Columbia Pictures', 'Don Simpson/Jerry Bruckheimer Films', 'Lightstorm Entertainment']",147.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,9.0
Hansel & Gretel: Witch Hunters,6.1,194008.0,Tommy Wirkola,Tommy Wirkola,"['Jeremy Renner', 'Gemma Arterton', 'Peter Stormare']",USA,English,2013-02-07,50000000.0,19690956.0,55703475.0,226349749.0,"['Paramount Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'MTV Films']",88.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013.0,2.0
Chemical Hearts,6.2,7019.0,Richard Tanne,Richard Tanne,"['Lili Reinhart', 'Austin Abrams', 'Sarah Jones']",USA,English,2020-08-21,40000000.0,14635269.5,53577751.0,99666355.0,"['Page Fifty-Four Pictures', 'Awesomeness Films', 'Big Indie Pictures']",93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,8.0
Corpse Bride,7.3,243544.0,"Tim Burton, Mike Johnson",Tim Burton,"['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson']",USA,English,2005-11-17,40000000.0,388166.0,53359111.0,118090836.0,"['Warner Bros.', 'Tim Burton Productions', 'Laika Entertainment']",77.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2005.0,11.0
The Internship,6.3,188597.0,Shawn Levy,Vince Vaughn,"['Vince Vaughn', 'Owen Wilson', 'Rose Byrne']",USA,English,2013-06-13,58000000.0,17325307.0,44672764.0,93492844.0,"['Twentieth Century Fox', 'New Regency Productions', 'Wild West Picture Show Productions']",119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2013.0,6.0
She's Out of My League,6.4,126320.0,Jim Field Smith,Sean Anders,"['Jay Baruchel', 'Alice Eve', 'T.J. Miller']",USA,English,2010-03-11,20000000.0,9775278.0,32010860.0,49779728.0,"['Dreamworks Pictures', 'Mosaic']",104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2010.0,3.0
I Don't Feel at Home in This World Anymore.,6.9,48152.0,Macon Blair,Macon Blair,"['Melanie Lynskey', 'Chris Doubek', 'Marilyn Faith Hickey']",USA,English,2017-02-24,40000000.0,14635269.5,53577751.0,99666355.0,"['Film Science', 'XYZ Films']",93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2017.0,2.0
